ID,VIOLATION LAST MODIFIED DATE,VIOLATION DATE,VIOLATION CODE,VIOLATION STATUS,VIOLATION STATUS DATE,VIOLATION DESCRIPTION,VIOLATION LOCATION,VIOLATION INSPECTOR COMMENTS,VIOLATION ORDINANCE,INSPECTOR ID,INSPECTION NUMBER,INSPECTION STATUS,INSPECTION WAIVED,INSPECTION CATEGORY,DEPARTMENT BUREAU,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,PROPERTY GROUP,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,MONTH,DAY
6727123,01/18/2023,01/04/2022,PL155017,COMPLIED,01/18/2023,PROVIDE COLD WATER TO FICTURES,OTHER   :    :OTHER,APT 2R / PROVIDE COLD WATER -  KITCHEN COLD WATER LOW PRESSURE . PER SECTION CODE . (14X-9-905.4),"Provide kitchen sink, bathroom sink, and/or bath tub or shower with cold water supply line, installed and connected. (13-196-420)",87296,13640842,FAILED,N,COMPLAINT,CONSERVATION,7912 S BISHOP ST,7912,S,BISHOP,ST,438129,32.0,41.749976437,-87.659936703,"(41.74997643675143, -87.6599367028669)",2022,01,04
6727124,01/18/2023,01/04/2022,CN132016,COMPLIED,01/18/2023,HEAT UNIT ADEQUATELY,OTHER   :    :OTHER,"APT 1R / GAS TURN OFF - TEMP AT AT 806 AM KITCHEN 50 AND FRONT ROOM 48 DEGREES . PER SECTION CODE 14X-8-802.2, 14X-8-802.2.1AND 14X-8-802.2.2) BHA CODES",Heat dwelling unit adequately from September 15th to June 1st. (13-196-410),87296,13640842,FAILED,N,COMPLAINT,CONSERVATION,7912 S BISHOP ST,7912,S,BISHOP,ST,438129,32.0,41.749976437,-87.659936703,"(41.74997643675143, -87.6599367028669)",2022,01,04
6727125,01/18/2023,01/04/2022,CN104075,COMPLIED,01/18/2023,WINDOW REPAIR FOR AIR SEEPAGE,"OTHER   :    :BUILDING,",EAST ELEVATION / APT 1R / AIR SEE PAGE - DRAFT WINDOW . PER SECTION CODE (14X-3-303.13 AND 14X-12-1202.4.3.3),Failed to maintain windows in relation to the adjacent wall construction as to completely exclude rain and substantially exclude wind from entering the premises.  (13-196-550(f)),87296,13640842,FAILED,N,COMPLAINT,CONSERVATION,7912 S BISHOP ST,7912,S,BISHOP,ST,438129,32.0,41.749976437,-87.659936703,"(41.74997643675143, -87.6599367028669)",2022,01,04
6731648,01/20/2023,01/13/2022,EV1111,COMPLIED,01/19/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,CAT. 1 TEST OVERDUE.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",425425,13644680,FAILED,N,PERIODIC,ELEVATOR,2229 S MICHIGAN AVE,2229,S,MICHIGAN,AVE,16669,,41.852019013,-87.623635047,"(41.85201901299171, -87.62363504682149)",2022,01,13
6731649,01/20/2023,01/13/2022,EV1111,COMPLIED,01/19/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,EMEREGENCY PHONE DOESN'T WORK.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",425425,13644680,FAILED,N,PERIODIC,ELEVATOR,2229 S MICHIGAN AVE,2229,S,MICHIGAN,AVE,16669,,41.852019013,-87.623635047,"(41.85201901299171, -87.62363504682149)",2022,01,13
6731650,04/17/2023,01/13/2022,EV1111,COMPLIED,04/13/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,"RESTRICT ACCESS (LOCKOUT CAR CALL) TO 2ND. FLOOR: REMOVE DOOR LOCK & INSTALL A ""CRASH BAR"" TO ALLOW ACCESS TO STAIRS AT 2ND. FLOOR.","Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",425425,13911906,PASSED,N,PERIODIC,ELEVATOR,2229 S MICHIGAN AVE,2229,S,MICHIGAN,AVE,16669,,41.852019013,-87.623635047,"(41.85201901299171, -87.62363504682149)",2022,01,13
6731878,09/12/2023,01/13/2022,EV1110,COMPLIED,09/10/2023,MAINTAIN OR REPAIR ELECT ELEVA,,PATCH HOLES IN HOISTWAY.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",385618,14140837,PASSED,N,PERMIT,ELEVATOR,525 W MONROE ST,525,W,MONROE,ST,253477,,41.880463147,-87.640803884,"(41.880463147078466, -87.6408038842781)",2022,01,13
6731879,09/12/2023,01/13/2022,EV1110,COMPLIED,09/10/2023,MAINTAIN OR REPAIR ELECT ELEVA,,ADJUST HOISTWAY ACCESS LIMIT. ELEVATOR J.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",385618,14140837,PASSED,N,PERMIT,ELEVATOR,525 W MONROE ST,525,W,MONROE,ST,253477,,41.880463147,-87.640803884,"(41.880463147078466, -87.6408038842781)",2022,01,13
6731880,09/12/2023,01/13/2022,EV1110,COMPLIED,09/09/2023,MAINTAIN OR REPAIR ELECT ELEVA,,PROVIDE SUFFICIENT RUNBY CLEARANCE PER CODE. ELEVATOR J.,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",385618,14090082,FAILED,N,PERMIT,ELEVATOR,525 W MONROE ST,525,W,MONROE,ST,253477,,41.880463147,-87.640803884,"(41.880463147078466, -87.6408038842781)",2022,01,13
6732553,02/10/2022,01/14/2022,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,PROVIDE 110 VAC OUTLET IN MACHINE ROOM. BOTH ELEVATORS.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13684834,FAILED,N,PERIODIC,ELEVATOR,641 W 63RD ST,641,W,63RD,ST,378996,,41.77969238,-87.641427913,"(41.7796923798942, -87.64142791299344)",2022,01,14
6732554,02/10/2022,01/14/2022,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,PROVIDE 110 VAC CAR LIGHTING DISCONNECT SWITCH IN MACHINE ROOM. SOUTH ELEVATOR.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13684834,FAILED,N,PERIODIC,ELEVATOR,641 W 63RD ST,641,W,63RD,ST,378996,,41.77969238,-87.641427913,"(41.7796923798942, -87.64142791299344)",2022,01,14
6732555,02/10/2022,01/14/2022,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,PROVIDE FIRE RATED MACHINE ROOM DOOR. BOTH ELEVATORS.MUST ALSO BE SELF CLOSING AND SELF LOCKING.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13684834,FAILED,N,PERIODIC,ELEVATOR,641 W 63RD ST,641,W,63RD,ST,378996,,41.77969238,-87.641427913,"(41.7796923798942, -87.64142791299344)",2022,01,14
6903913,01/25/2023,01/10/2022,CN039013,OPEN,,POST APPROVED OCCUPANCY CARD,,POST MISSING OCCUPANCY PLACARD FOR 2ND FLOOR LOUNGE,"Failed to post in a conspicuous location, the approved occupancy card indicating the number of people who may legally occupy such rooms and space in every theater, public assembly unit or open air assembly unit and in every room or portion of such units.  (13-84-410)",BL00950,13350925,FAILED,N,PERIODIC,SPECIAL INSPECTION PROGRAM,1367 N MILWAUKEE AVE,1367,N,MILWAUKEE,AVE,595565,33.0,41.906766092,-87.671589212,"(41.906766092475834, -87.67158921165549)",2022,01,10
6726966,08/22/2023,01/03/2022,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,TEST EMERGENCY POWER OPERATION FOR FINAL.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,14133428,FAILED,N,PERMIT,ELEVATOR,500 W MONROE ST,500,W,MONROE,ST,14337,,41.880699246,-87.639725027,"(41.8806992461244, -87.63972502663867)",2022,01,03
6726967,08/22/2023,01/03/2022,EV1111,OPEN,,MAINTAIN OR REPAIR HYDRO ELEVA,,TEST ALL FAID'S FOR FINAL. ALL UNITS.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,14133428,FAILED,N,PERMIT,ELEVATOR,500 W MONROE ST,500,W,MONROE,ST,14337,,41.880699246,-87.639725027,"(41.8806992461244, -87.63972502663867)",2022,01,03
6518019,01/31/2023,01/03/2022,EV1111,COMPLIED,01/27/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,SERVICE/MATAIN MACHINE ROOM FIRE EXTINGUISHER. PREVIOUSLY CITED.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13640650,FAILED,N,PERIODIC,ELEVATOR,1642 W 59TH ST,1642,W,59TH,ST,555179,,41.786836833,-87.666138107,"(41.78683683291367, -87.66613810651452)",2022,01,03
6518020,01/31/2023,01/03/2022,EV1111,COMPLIED,01/27/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,UPDATE MCP AND FIRE SERVICE TEST LOGS. PREVIOUSLY CITED.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13640650,FAILED,N,PERIODIC,ELEVATOR,1642 W 59TH ST,1642,W,59TH,ST,555179,,41.786836833,-87.666138107,"(41.78683683291367, -87.66613810651452)",2022,01,03
6726919,01/31/2023,01/03/2022,EV1111,COMPLIED,01/27/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,NEXT CATEGORY 1 TEST DUE BY 02/04/2022.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13640650,FAILED,N,PERIODIC,ELEVATOR,1642 W 59TH ST,1642,W,59TH,ST,555179,,41.786836833,-87.666138107,"(41.78683683291367, -87.66613810651452)",2022,01,03
6730825,02/06/2023,01/12/2022,EV1111,COMPLIED,02/01/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,CATEGORY 1 TEST PAST DUE. PROVIDE DOCUMENTATION.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13644133,FAILED,N,PERIODIC,ELEVATOR,6565 S YALE AVE,6565,S,YALE,AVE,19687,,41.774667625,-87.631530198,"(41.774667624689584, -87.63153019815775)",2022,01,12
6730826,02/06/2023,01/12/2022,EV1111,COMPLIED,02/01/2023,MAINTAIN OR REPAIR HYDRO ELEVA,,PROVIDE CURRENT FIRE SERVICE TEST LOGS. BOTH ELEVATORS.,"Failed to maintain hydraulic elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",432622,13644133,FAILED,N,PERIODIC,ELEVATOR,6565 S YALE AVE,6565,S,YALE,AVE,19687,,41.774667625,-87.631530198,"(41.774667624689584, -87.63153019815775)",2022,01,12
6727421,02/27/2023,01/04/2022,EV1110,COMPLIED,02/25/2023,MAINTAIN OR REPAIR ELECT ELEVA,,E & F:PATCH HOLES AND GREENFIELD WHIPS IN HOISTWAY,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,14005501,FAILED,N,PERMIT,ELEVATOR,125 S CLARK ST,125,S,CLARK,ST,253398,,41.879988513,-87.630688841,"(41.87998851304621, -87.63068884103124)",2022,01,04
6727422,02/27/2023,01/04/2022,EV1110,COMPLIED,02/25/2023,MAINTAIN OR REPAIR ELECT ELEVA,,E & F: REMOVE OLD HOISTWAY LIGHTING AND PATCH/COVER BOX,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,14005501,FAILED,N,PERMIT,ELEVATOR,125 S CLARK ST,125,S,CLARK,ST,253398,,41.879988513,-87.630688841,"(41.87998851304621, -87.63068884103124)",2022,01,04
6727425,02/23/2023,01/04/2022,EV1110,OPEN,,MAINTAIN OR REPAIR ELECT ELEVA,,CORRECTLY LABEL P-LRP-1 PANEL AND CAB LIGHTING DISCONNECTS TO SHOW NEW DESTINATION ORIENTATION LETTERING,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,14005501,FAILED,N,PERMIT,ELEVATOR,125 S CLARK ST,125,S,CLARK,ST,253398,,41.879988513,-87.630688841,"(41.87998851304621, -87.63068884103124)",2022,01,04
6730070,02/27/2023,01/11/2022,EV1110,COMPLIED,02/25/2023,MAINTAIN OR REPAIR ELECT ELEVA,,G: CAULK ALL GREENFIELD WHIPS IN HOISTWAY,"Failed to maintain electric elevator equipment provided at premises in safe and sound working condition. (13-196-590, 13-196-630(b), 18-30-001)",541663,14005501,FAILED,N,PERMIT,ELEVATOR,125 S CLARK ST,125,S,CLARK,ST,253398,,41.879988513,-87.630688841,"(41.87998851304621, -87.63068884103124)",2022,01,11
6727934,03/02/2023,01/05/2022,CN061014,COMPLIED,11/15/2022,REPAIR EXTERIOR WALL,OTHER   :    :OTHER BL00876,WEST ELEVATION / EXTERIOR WALL - SPALLED MASONRY WITH FRACTURES.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",371335,13641594,FAILED,N,COMPLAINT,CONSERVATION,7801 S ST LAWRENCE AVE,7801,S,ST LAWRENCE,AVE,417821,51.0,41.752934545,-87.609979635,"(41.75293454538594, -87.60997963453573)",2022,01,05
6727935,03/02/2023,01/05/2022,CN062024,COMPLIED,11/15/2022,PARAPET,OTHER   :    :OTHER BL00876,NORTH ELEVATION / PARAPET -  WASHED OUT MORTAR.,Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641),371335,13641594,FAILED,N,COMPLAINT,CONSERVATION,7801 S ST LAWRENCE AVE,7801,S,ST LAWRENCE,AVE,417821,51.0,41.752934545,-87.609979635,"(41.75293454538594, -87.60997963453573)",2022,01,05
6727936,06/15/2022,01/05/2022,CN070024,COMPLIED,06/15/2022,REPAIR PORCH SYSTEM,OTHER   :    :OTHER,SOUTH ELEVATION / 2 - 2 STORY WOOD PORCHES. COLUMNS -  ERECTED WITHOUT METAL BASES. COLUMNS HALF LAP JOINTS MEASURE ONLY 12 INCHES AND HAVE ONLY 2 BOLTS. EAST PORCH 1ST FLOOR BEAM - PULLING AWAY FROM FIRE CUT. WOOD SHIM - INSERTED AT UNDERSIDE OF BEAM AT FIRE CUT. UPPER ENDS OF STAIR STRINGERS - FASTENED WITH NAILS AND SCREWS ONLY. STRINGERS -  SCABBED WOOD BLOCKS AT UNDERSIDE. WINDER STRINGERS - FASTENED AT EXTERIOR WALL WITH NAILS ONLY. GUARDRAILS - SPAN UP TO 7 FEET 4 INCHES. CENTER PORCH / 2X6 JOISTS SPAN UP TO 9 FEET LONG. STAIR LANDING END BEAM CONSISTS OF SINGLE 2X8. BEAM TO COLUMN CONNECTION -  SCABBED WOOD BLOCKS. STAIR RISER HEIGHT VARIES FROM 1 1/2 INCHES TO 8 INCHES. BOTH PORCH RAILING  SYSTEMS - FASTENED WITH NAILS ONLY. PLANS AND PERMIT REQUIRED TO REPAIR OR REPLACE BOTH REAR 2 STORY PORCHES. SUBJECT TO FIELD INSPECTION AND APPROVAL.,"Failed to repair or replace defective or missing members of porch system.  (13-196-570, 13-196-641)",BL00876,13641595,CLOSED,N,COMPLAINT,CONSERVATION,7801 S ST LAWRENCE AVE,7801,S,ST LAWRENCE,AVE,417821,51.0,41.752934545,-87.609979635,"(41.75293454538594, -87.60997963453573)",2022,01,05
6727939,03/02/2023,01/05/2022,CN062024,COMPLIED,03/02/2023,PARAPET,OTHER   :    :OTHER,NORTH ELEVATION / PARAPET -  WASHED OUT MORTAR.,Failed to maintain parapet wall in good repair and free from cracks and defects.  (13-196-530 and 13-196-641),BL00876,13641595,CLOSED,N,COMPLAINT,CONSERVATION,7801 S ST LAWRENCE AVE,7801,S,ST LAWRENCE,AVE,417821,51.0,41.752934545,-87.609979635,"(41.75293454538594, -87.60997963453573)",2022,01,05
6727938,03/02/2023,01/05/2022,CN061014,COMPLIED,03/02/2023,REPAIR EXTERIOR WALL,OTHER   :    :OTHER,WEST ELEVATION / EXTERIOR WALL - SPALLED MASONRY WITH FRACTURES.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",BL00876,13641595,CLOSED,N,COMPLAINT,CONSERVATION,7801 S ST LAWRENCE AVE,7801,S,ST LAWRENCE,AVE,417821,51.0,41.752934545,-87.609979635,"(41.75293454538594, -87.60997963453573)",2022,01,05
6726478,03/09/2023,01/03/2022,CN070014,COMPLIED,12/16/2022,REPAIR EXTERIOR STAIR,EXTERIOR:E   :BL00876,"EAST ELEVATION - CAR HIT REAR SOUTH  2 STORY  STAIR ENCLOSURE SHIFTING THE ENCLOSURE AND STAIR SYSTEM.REAR 1ST FLOOR STAIRS - LOOSE AND MISSING RISERS AND TREADS,  PLANS AND PERMITS ARE REQUIRED FOR STAIR/ENCLOSURE REPLACEMENT AND STAIR REPAIRS . ALL WORK IS SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)",BL00904,13640317,FAILED,N,COMPLAINT,CONSERVATION,2872 W 23RD ST,2872,W,23RD,ST,26584,,41.850149782,-87.698459332,"(41.85014978239582, -87.6984593324039)",2022,01,03
6726479,03/09/2023,01/03/2022,CN065014,COMPLIED,12/16/2022,REPAIR LINTELS,EXTERIOR:S   :BL00876,SOUTH ELEVATION - BOWED LINTELS AT 1ST AND 2ND FLOORS. EXISTING WORK DONE WITH PERMIT BUT NOT INSTALLED CORRECTLY. SOME LINTELS JUST TUCKPOINTED OVER .THE INSTALLATION OF A FEW LINTELS NOT VERIFIED FOR  ACTUAL ANGLE IRONS. APPEARS ONLY FLAT STOCK IRON PLATES INSTALLED.,"Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)",BL00904,13640317,FAILED,N,COMPLAINT,CONSERVATION,2872 W 23RD ST,2872,W,23RD,ST,26584,,41.850149782,-87.698459332,"(41.85014978239582, -87.6984593324039)",2022,01,03
6726483,03/09/2023,01/03/2022,CN061014,COMPLIED,03/09/2023,REPAIR EXTERIOR WALL,EXTERIOR:S   :,SOUTH AND WEST ELEVATIONS - BOWED MASONRY AT 1ST AND 2ND FLOOR LINTELS AND  FRACTURES AND OPEN MORTAR JOINTS AT VARIOUS LOCATIONS.AMEND EXISTING PERMIT FOR TUCKPOINTING AND BRICKS REPLACEMENT.,"Failed to maintain the exterior walls of a building or structure free from holes, breaks, loose or rotting boards or timbers and any other conditions which might admit rain or dampness to the walls.  (13-196-530(b), 13-196-641)",BL00876,13640318,CLOSED,N,COMPLAINT,CONSERVATION,2872 W 23RD ST,2872,W,23RD,ST,26584,,41.850149782,-87.698459332,"(41.85014978239582, -87.6984593324039)",2022,01,03
6726482,03/09/2023,01/03/2022,CN065014,COMPLIED,03/09/2023,REPAIR LINTELS,EXTERIOR:S   :,SOUTH ELEVATION - BOWED LINTELS AT 1ST AND 2ND FLOORS. EXISTING WORK DONE WITH PERMIT BUT NOT INSTALLED CORRECTLY. SOME LINTELS JUST TUCKPOINTED OVER .THE INSTALLATION OF A FEW LINTELS NOT VERIFIED FOR  ACTUAL ANGLE IRONS. APPEARS ONLY FLAT STOCK IRON PLATES INSTALLED.,"Failed to maintain lintel in good repair and free from cracks and defects.  (13-196-530(e), 13-196-641)",BL00876,13640318,CLOSED,N,COMPLAINT,CONSERVATION,2872 W 23RD ST,2872,W,23RD,ST,26584,,41.850149782,-87.698459332,"(41.85014978239582, -87.6984593324039)",2022,01,03
6726481,03/09/2023,01/03/2022,CN070014,COMPLIED,03/09/2023,REPAIR EXTERIOR STAIR,EXTERIOR:E   :,"EAST ELEVATION - CAR HIT REAR SOUTH  2 STORY  STAIR ENCLOSURE SHIFTING THE ENCLOSURE AND STAIR SYSTEM.REAR 1ST FLOOR STAIRS - LOOSE AND MISSING RISERS AND TREADS,  PLANS AND PERMITS ARE REQUIRED FOR STAIR/ENCLOSURE REPLACEMENT AND STAIR REPAIRS . ALL WORK IS SUBJECT TO FIELD INSPECTION AND APPROVAL.","Failed to maintain exterior stairways in safe condition and in sound repair.  (13-196-570, 13-196-641)",BL00876,13640318,CLOSED,N,COMPLAINT,CONSERVATION,2872 W 23RD ST,2872,W,23RD,ST,26584,,41.850149782,-87.698459332,"(41.85014978239582, -87.6984593324039)",2022,01,03
6769352,03/13/2023,01/03/2022,CN103035,COMPLIED,03/07/2023,"STRUCTURAL MEMBER, PIER BLOCK",,"LOOSE GUARDRAIL AT ROOFTOP SOUTH ELEVATION, GUARDRAIL DEFLECTS WITH LATERAL LOAD.",Repair or replace defective structural member. (13-196-530 A),BL00950,13802627,FAILED,N,PERIODIC,SPECIAL INSPECTION PROGRAM,3617 N SHEFFIELD AVE,3617,N,SHEFFIELD,AVE,565841,17.0,41.947783376,-87.654199339,"(41.94778337649881, -87.65419933912196)",2022,01,03
6735641,03/15/2023,01/14/2022,CN106015,COMPLIED,03/15/2023,REPAIR INTERIOR STAIR SYSTEM,INTERIOR:001 : BL01037,"FRONT 1ST TO SECOND FLOOR STAIRS - MISSING HANDRAIL AT BOTTOM LANDING AND  AT STAIR SECTION IT IS TO HIGH AT 40""",Failed to maintain interior stairway system in safe condition and sound repair. (13-196-570),BL00904,13647577,FAILED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735646,03/15/2023,01/14/2022,CN067024,COMPLIED,03/15/2023,REPAIR EAVES,EXTERIOR:N   :,NORTH AND SOUTH ELEVATIONS - ROTTED EAVES AND MISSING SIDING PANELS,"Failed to maintain roof eaves in good repair and free from cracks and defects which may admit rain.  (13-196-530, 13-196-530(c), and 13-196-641)",BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735651,03/15/2023,01/14/2022,CN106015,COMPLIED,03/15/2023,REPAIR INTERIOR STAIR SYSTEM,INTERIOR:001 :,"FRONT 1ST TO SECOND FLOOR STAIRS - MISSING HANDRAIL AT BOTTOM LANDING AND  AT STAIR SECTION IT IS TO HIGH AT 40""",Failed to maintain interior stairway system in safe condition and sound repair. (13-196-570),BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735647,03/15/2023,01/14/2022,CN076024,COMPLIED,03/15/2023,REPAIR GUTTER & DOWNSPOUT,EXTERIOR:N   :,NORTH AND SOUTH ELEVATIONS - BROKEN AND  SAGGING DOWNSPOUTS/GUTTERS,"Failed to maintain roof gutters and downspouts in good repair and working condition.  (13-196-590, 13-196-630(b), 13-196-641, 18-29-1101, 18-29-1105, 18-29-1106)",BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735650,03/15/2023,01/14/2022,CN104035,COMPLIED,03/15/2023,MAINTAIN WINDOW,EXTERIOR:N   :,2ND FLOOR WINDOWS - ROTTED FRAMES,Failed to maintain windows in sound condition and good repair.  (13-196-550(b) and (f)),BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735648,03/15/2023,01/14/2022,CN015062,COMPLIED,03/15/2023,OBSTRUCTIONS IN EXIT WAY,INTERIOR:001 :,"BASEMENT , 1ST & 2ND FLOORS REAR EXITS/STAIRWAY -  EXIT PATHS OBSTRUCTED BY STORAGE AT DOORS AND STAIRS","Failed to remove obstruction from exitway that hampers travel and evacuation.  (13-160-070, 13-196-080)",BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735653,03/15/2023,01/14/2022,CN197019,COMPLIED,03/15/2023,INSTALL SMOKE DETECTORS,INTERIOR:001 :,"BASEMENT,1ST AND 2ND FLOORS - MISSING SMOKE ALARMS.(14X-5-504.8, 14X-5-504.8.4, 14B-9-907.2.10.1 THROUGH 14B-9-907.2.10.7, AND 14R-11-1104)","Install and maintain approved smoke detectors. (13-196-100 thru 13-196-160) Install a smoke detector in every dwelling unit. Install one on any living level with a habitable room or unenclosed heating plant, on the uppermost ceiling of enclosed porch stairwell, and within 15 feet of every sleeping room. Be sure the detector is at least 4 inches from the wall, 4 to 12 inches from the ceiling, and not above door or window.",BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735649,03/15/2023,01/14/2022,CN103015,COMPLIED,03/15/2023,REPAIR FLOOR,INTERIOR:002 :,2ND FLOOR APT. - LOOSE FLOORING WITH HOLES AND MISSING TILES THRU-OUT,"Failed to maintain floor free from holes and wide cracks and free from loose, warped, protruding or rotting floor boards.  (13-196-540(a) and (b))",BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6735652,03/15/2023,01/14/2022,CN197087,COMPLIED,03/15/2023,CARB MONOX DETECT IN RESID,INTERIOR:001 :,"BASEMENT, 1ST AND 2ND FLOORS - MISSING CARBON MONOXIDE ALARMS. (14X-5-504.9, 14B-9915.1.1, 14B-9-915.2, AND 14R-11-1105)","Install carbon monoxide detector within 40 feet of every sleeping room in residential structure. (13-64-190, 13-64-210) A carbon monoxide detector is needed whenever there is a heating appliance on the premises that burns fossil fuel such as gas, oil, or coal, or air that is circulated through a heat exchanger. Install according to manufacturer instructions. A hard wired model requires an electrical wiring permit. In a single family residence, be sure the detector is on or below the lowest floor with a place to sleep. In a multiple dwelling residence heated by a boiler, install a detector in the same room as the boiler. Otherwise, each apartment follows single family guidelines. The owner is responsible for installation and written instructions, the tenant for testing, maintenance, and batteries.",BL01037,13647578,PASSED,N,COMPLAINT,CONSERVATION,909 N CENTRAL PARK AVE,909,N,CENTRAL PARK,AVE,50638,,41.897605125,-87.716237136,"(41.89760512493031, -87.71623713624102)",2022,01,14
6732789,03/20/2023,01/12/2022,CN073024,COMPLIED,11/03/2022,REPAIR EXTERIOR DOOR FRAME,EXTERIOR:W   :BL00876,"1ST FLOOR/RESIDENTIAL ENTRY DOOR - GAPS AROUND FRAME, EXTERIOR TRIM MISSING","Failed to maintain exterior door frames to exclude rain and wind from entering building and otherwise in sound condition and repair.  (13-196-550, 13-196-550(f), 13-196-641)",BL01000,13645684,FAILED,N,COMPLAINT,CONSERVATION,13259 S BRANDON AVE,13259,S,BRANDON,AVE,542378,,41.65376857,-87.545766956,"(41.65376857022847, -87.54576695566575)",2022,01,12
